  189.26	-63.773	-71.529	-74.251
  189.27	-63.773	-71.529	-74.252
  189.28	-63.773	-71.530	-74.252
  189.29	-63.774	-71.530	-74.252
  189.30	-63.774	-71.531	-74.253
  189.31	-63.775	-71.531	-74.253
  189.32	-63.775	-71.531	-74.253
  189.33	-63.775	-71.532	-74.253
  189.34	-63.776	-71.532	-74.254
  189.35	-63.776	-71.532	-74.254
  189.36	-63.776	-71.533	-74.254
  189.37	-63.777	-71.533	-74.255
  189.38	-63.777	-71.533	-74.255
  189.39	-63.777	-71.534	-74.255
  189.40	-63.778	-71.534	-74.256
  189.41	-63.778	-71.534	-74.256
  189.42	-63.778	-71.535	-74.256
  189.43	-63.779	-71.535	-74.256
  189.44	-63.779	-71.535	-74.257
  189.45	-63.780	-71.536	-74.257
  189.46	-63.780	-71.536	-74.257
  189.47	-63.780	-71.536	-74.258
  189.48	-63.781	-71.537	-74.258
  189.49	-63.781	-71.537	-74.258
  189.50	-63.781	-71.537	-74.259
  189.51	-63.782	-71.538	-74.259
  189.52	-63.782	-71.538	-74.259
  189.53	-63.782	-71.538	-74.259
  189.54	-63.783	-71.539	-74.260
  189.55	-63.783	-71.539	-74.260
  189.56	-63.783	-71.539	-74.260
  189.57	-63.784	-71.540	-74.261
  189.58	-63.784	-71.540	-74.261
  189.59	-63.784	-71.540	-74.261
  189.60	-63.785	-71.541	-74.262
  189.61	-63.785	-71.541	-74.262
  189.62	-63.786	-71.541	-74.262
  189.63	-63.786	-71.542	-74.262
  189.64	-63.786	-71.542	-74.263
  189.65	-63.787	-71.543	-74.263
  189.66	-63.787	-71.543	-74.263
  189.67	-63.787	-71.543	-74.264
  189.68	-63.788	-71.544	-74.264
  189.69	-63.788	-71.544	-74.264
  189.70	-63.788	-71.544	-74.265
  189.71	-63.789	-71.545	-74.265
  189.72	-63.789	-71.545	-74.265
  189.73	-63.789	-71.545	-74.265
  189.74	-63.790	-71.546	-74.266
  189.75	-63.790	-71.546	-74.266
  189.76	-63.790	-71.546	-74.266
  189.77	-63.791	-71.547	-74.267
  189.78	-63.791	-71.547	-74.267
  189.79	-63.792	-71.547	-74.267
  189.80	-63.792	-71.548	-74.268
  189.81	-63.792	-71.548	-74.268
  189.82	-63.793	-71.548	-74.268
  189.83	-63.793	-71.549	-74.268
  189.84	-63.793	-71.549	-74.269
  189.85	-63.794	-71.549	-74.269
  189.86	-63.794	-71.550	-74.269
  189.87	-63.794	-71.550	-74.270
  189.88	-63.795	-71.550	-74.270
  189.89	-63.795	-71.551	-74.270
  189.90	-63.795	-71.551	-74.271
  189.91	-63.796	-71.551	-74.271
  189.92	-63.796	-71.552	-74.271
  189.93	-63.797	-71.552	-74.271
  189.94	-63.797	-71.552	-74.272
  189.95	-63.797	-71.553	-74.272
  189.96	-63.798	-71.553	-74.272
  189.97	-63.798	-71.553	-74.273
  189.98	-63.798	-71.554	-74.273
  189.99	-63.799	-71.554	-74.273
  190.00	-63.799	-71.554	-74.274
  190.01	-63.799	-71.555	-74.274
  190.02	-63.800	-71.555	-74.274
  190.03	-63.800	-71.556	-74.274
  190.04	-63.800	-71.556	-74.275
  190.05	-63.801	-71.556	-74.275
  190.06	-63.801	-71.557	-74.275
  190.07	-63.801	-71.557	-74.276
  190.08	-63.802	-71.557	-74.276
  190.09	-63.802	-71.558	-74.276
  190.10	-63.803	-71.558	-74.277
  190.11	-63.803	-71.558	-74.277
  190.12	-63.803	-71.559	-74.277
  190.13	-63.804	-71.559	-74.277
  190.14	-63.804	-71.559	-74.278
  190.15	-63.804	-71.560	-74.278
  190.16	-63.805	-71.560	-74.278
  190.17	-63.805	-71.560	-74.279
  190.18	-63.805	-71.561	-74.279
  190.19	-63.806	-71.561	-74.279
  190.20	-63.806	-71.561	-74.280
  190.21	-63.806	-71.562	-74.280
  190.22	-63.807	-71.562	-74.280
  190.23	-63.807	-71.562	-74.280
  190.24	-63.807	-71.563	-74.281
  190.25	-63.808	-71.563	-74.281
  190.26	-63.808	-71.563	-74.281
  190.27	-63.809	-71.564	-74.282
  190.28	-63.809	-71.564	-74.282
  190.29	-63.809	-71.564	-74.282
  190.30	-63.810	-71.565	-74.282
  190.31	-63.810	-71.565	-74.283
  190.32	-63.810	-71.565	-74.283
  190.33	-63.811	-71.566	-74.283
  190.34	-63.811	-71.566	-74.284
  190.35	-63.811	-71.566	-74.284
  190.36	-63.812	-71.567	-74.284
  190.37	-63.812	-71.567	-74.285
  190.38	-63.812	-71.567	-74.285
  190.39	-63.813	-71.568	-74.285
  190.40	-63.813	-71.568	-74.285
  190.41	-63.813	-71.568	-74.286
  190.42	-63.814	-71.569	-74.286
  190.43	-63.814	-71.569	-74.286
  190.44	-63.815	-71.569	-74.287
  190.45	-63.815	-71.570	-74.287
  190.46	-63.815	-71.570	-74.287
  190.47	-63.816	-71.571	-74.288
  190.48	-63.816	-71.571	-74.288
  190.49	-63.816	-71.571	-74.288
  190.50	-63.817	-71.572	-74.288
  190.51	-63.817	-71.572	-74.289
  190.52	-63.817	-71.572	-74.289
  190.53	-63.818	-71.573	-74.289
  190.54	-63.818	-71.573	-74.290
  190.55	-63.818	-71.573	-74.290
  190.56	-63.819	-71.574	-74.290
  190.57	-63.819	-71.574	-74.291
  190.58	-63.819	-71.574	-74.291
  190.59	-63.820	-71.575	-74.291
  190.60	-63.820	-71.575	-74.291
  190.61	-63.821	-71.575	-74.292
  190.62	-63.821	-71.576	-74.292
  190.63	-63.821	-71.576	-74.292
  190.64	-63.822	-71.576	-74.293
  190.65	-63.822	-71.577	-74.293
  190.66	-63.822	-71.577	-74.293
  190.67	-63.823	-71.577	-74.294
  190.68	-63.823	-71.578	-74.294
  190.69	-63.823	-71.578	-74.294
  190.70	-63.824	-71.578	-74.294
  190.71	-63.824	-71.579	-74.295
  190.72	-63.824	-71.579	-74.295
  190.73	-63.825	-71.579	-74.295
  190.74	-63.825	-71.580	-74.296
  190.75	-63.825	-71.580	-74.296
  190.76	-63.826	-71.580	-74.296
  190.77	-63.826	-71.581	-74.296
  190.78	-63.826	-71.581	-74.297
  190.79	-63.827	-71.581	-74.297
  190.80	-63.827	-71.582	-74.297
  190.81	-63.828	-71.582	-74.298
  190.82	-63.828	-71.582	-74.298
  190.83	-63.828	-71.583	-74.298
  190.84	-63.829	-71.583	-74.299
  190.85	-63.829	-71.583	-74.299
  190.86	-63.829	-71.584	-74.299
  190.87	-63.830	-71.584	-74.299
  190.88	-63.830	-71.584	-74.300
  190.89	-63.830	-71.585	-74.300
  190.90	-63.831	-71.585	-74.300
  190.91	-63.831	-71.585	-74.301
  190.92	-63.831	-71.586	-74.301
  190.93	-63.832	-71.586	-74.301
  190.94	-63.832	-71.586	-74.302
  190.95	-63.832	-71.587	-74.302
  190.96	-63.833	-71.587	-74.302
  190.97	-63.833	-71.587	-74.302
  190.98	-63.834	-71.588	-74.303
  190.99	-63.834	-71.588	-74.303
  191.00	-63.834	-71.588	-74.303
  191.01	-63.835	-71.589	-74.304
  191.02	-63.835	-71.589	-74.304
  191.03	-63.835	-71.590	-74.304
  191.04	-63.836	-71.590	-74.304
  191.05	-63.836	-71.590	-74.305
  191.06	-63.836	-71.591	-74.305
  191.07	-63.837	-71.591	-74.305
  191.08	-63.837	-71.591	-74.306
  191.09	-63.837	-71.592	-74.306
  191.10	-63.838	-71.592	-74.306
  191.11	-63.838	-71.592	-74.307
  191.12	-63.838	-71.593	-74.307
  191.13	-63.839	-71.593	-74.307
  191.14	-63.839	-71.593	-74.307
  191.15	-63.840	-71.594	-74.308
  191.16	-63.840	-71.594	-74.308
  191.17	-63.840	-71.594	-74.308
  191.18	-63.841	-71.595	-74.309
  191.19	-63.841	-71.595	-74.309
  191.20	-63.841	-71.595	-74.309
  191.21	-63.842	-71.596	-74.309
  191.22	-63.842	-71.596	-74.310
  191.23	-63.842	-71.596	-74.310
  191.24	-63.843	-71.597	-74.310
  191.25	-63.843	-71.597	-74.311
  191.26	-63.843	-71.597	-74.311
  191.27	-63.844	-71.598	-74.311
  191.28	-63.844	-71.598	-74.312
  191.29	-63.844	-71.598	-74.312
  191.30	-63.845	-71.599	-74.312
  191.31	-63.845	-71.599	-74.312
  191.32	-63.846	-71.599	-74.313
  191.33	-63.846	-71.600	-74.313
  191.34	-63.846	-71.600	-74.313
  191.35	-63.847	-71.600	-74.314
  191.36	-63.847	-71.601	-74.314
  191.37	-63.847	-71.601	-74.314
  191.38	-63.848	-71.601	-74.315
  191.39	-63.848	-71.602	-74.315
  191.40	-63.848	-71.602	-74.315
  191.41	-63.849	-71.602	-74.315
  191.42	-63.849	-71.603	-74.316
  191.43	-63.849	-71.603	-74.316
  191.44	-63.850	-71.603	-74.316
  191.45	-63.850	-71.604	-74.317
  191.46	-63.850	-71.604	-74.317
  191.47	-63.851	-71.604	-74.317
  191.48	-63.851	-71.605	-74.317
  191.49	-63.851	-71.605	-74.318
  191.50	-63.852	-71.605	-74.318
  191.51	-63.852	-71.606	-74.318
  191.52	-63.853	-71.606	-74.319
  191.53	-63.853	-71.606	-74.319
  191.54	-63.853	-71.607	-74.319
  191.55	-63.854	-71.607	-74.320
  191.56	-63.854	-71.607	-74.320
  191.57	-63.854	-71.608	-74.320
  191.58	-63.855	-71.608	-74.320
  191.59	-63.855	-71.608	-74.321
  191.60	-63.855	-71.609	-74.321
  191.61	-63.856	-71.609	-74.321
  191.62	-63.856	-71.609	-74.322
  191.63	-63.856	-71.610	-74.322
  191.64	-63.857	-71.610	-74.322
  191.65	-63.857	-71.610	-74.322
  191.66	-63.857	-71.611	-74.323
  191.67	-63.858	-71.611	-74.323
  191.68	-63.858	-71.611	-74.323
  191.69	-63.859	-71.612	-74.324
  191.70	-63.859	-71.612	-74.324
  191.71	-63.859	-71.612	-74.324
  191.72	-63.860	-71.613	-74.325
  191.73	-63.860	-71.613	-74.325
  191.74	-63.860	-71.613	-74.325
  191.75	-63.861	-71.614	-74.325
  191.76	-63.861	-71.614	-74.326
  191.77	-63.861	-71.614	-74.326
  191.78	-63.862	-71.615	-74.326
  191.79	-63.862	-71.615	-74.327
  191.80	-63.862	-71.615	-74.327
  191.81	-63.863	-71.616	-74.327
  191.82	-63.863	-71.616	-74.327
  191.83	-63.863	-71.617	-74.328
  191.84	-63.864	-71.617	-74.328
  191.85	-63.864	-71.617	-74.328
  191.86	-63.864	-71.618	-74.329
  191.87	-63.865	-71.618	-74.329
  191.88	-63.865	-71.618	-74.329
  191.89	-63.866	-71.619	-74.330
  191.90	-63.866	-71.619	-74.330
  191.91	-63.866	-71.619	-74.330
  191.92	-63.867	-71.620	-74.330
  191.93	-63.867	-71.620	-74.331
  191.94	-63.867	-71.620	-74.331
  191.95	-63.868	-71.621	-74.331
  191.96	-63.868	-71.621	-74.332
  191.97	-63.868	-71.621	-74.332
  191.98	-63.869	-71.622	-74.332
  191.99	-63.869	-71.622	-74.332
  192.00	-63.869	-71.622	-74.333
  192.01	-63.870	-71.623	-74.333
  192.02	-63.870	-71.623	-74.333
  192.03	-63.870	-71.623	-74.334
  192.04	-63.871	-71.624	-74.334
  192.05	-63.871	-71.624	-74.334
  192.06	-63.871	-71.624	-74.334
  192.07	-63.872	-71.625	-74.335
  192.08	-63.872	-71.625	-74.335
  192.09	-63.873	-71.625	-74.335
  192.10	-63.873	-71.626	-74.336
  192.11	-63.873	-71.626	-74.336
  192.12	-63.874	-71.626	-74.336
  192.13	-63.874	-71.627	-74.337
  192.14	-63.874	-71.627	-74.337
  192.15	-63.875	-71.627	-74.337
  192.16	-63.875	-71.628	-74.337
  192.17	-63.875	-71.628	-74.338
  192.18	-63.876	-71.628	-74.338
  192.19	-63.876	-71.629	-74.338
  192.20	-63.876	-71.629	-74.339
  192.21	-63.877	-71.629	-74.339
  192.22	-63.877	-71.630	-74.339
  192.23	-63.877	-71.630	-74.339
  192.24	-63.878	-71.630	-74.340
  192.25	-63.878	-71.631	-74.340
  192.26	-63.878	-71.631	-74.340
  192.27	-63.879	-71.631	-74.341
  192.28	-63.879	-71.632	-74.341
  192.29	-63.880	-71.632	-74.341
  192.30	-63.880	-71.632	-74.342
  192.31	-63.880	-71.633	-74.342
  192.32	-63.881	-71.633	-74.342
  192.33	-63.881	-71.633	-74.342
  192.34	-63.881	-71.634	-74.343
  192.35	-63.882	-71.634	-74.343
  192.36	-63.882	-71.634	-74.343
  192.37	-63.882	-71.635	-74.344
  192.38	-63.883	-71.635	-74.344
  192.39	-63.883	-71.635	-74.344
  192.40	-63.883	-71.636	-74.344
  192.41	-63.884	-71.636	-74.345
  192.42	-63.884	-71.636	-74.345
  192.43	-63.884	-71.637	-74.345
  192.44	-63.885	-71.637	-74.346
  192.45	-63.885	-71.637	-74.346
  192.46	-63.885	-71.638	-74.346
  192.47	-63.886	-71.638	-74.346
  192.48	-63.886	-71.638	-74.347
  192.49	-63.887	-71.639	-74.347
  192.50	-63.887	-71.639	-74.347
  192.51	-63.887	-71.639	-74.348
  192.52	-63.888	-71.640	-74.348
  192.53	-63.888	-71.640	-74.348
  192.54	-63.888	-71.640	-74.349
  192.55	-63.889	-71.641	-74.349
  192.56	-63.889	-71.641	-74.349
  192.57	-63.889	-71.641	-74.349
  192.58	-63.890	-71.642	-74.350
  192.59	-63.890	-71.642	-74.350
  192.60	-63.890	-71.642	-74.350
  192.61	-63.891	-71.643	-74.351
  192.62	-63.891	-71.643	-74.351
  192.63	-63.891	-71.643	-74.351
  192.64	-63.892	-71.644	-74.351
  192.65	-63.892	-71.644	-74.352
  192.66	-63.892	-71.644	-74.352
  192.67	-63.893	-71.645	-74.352
  192.68	-63.893	-71.645	-74.353
  192.69	-63.894	-71.645	-74.353
  192.70	-63.894	-71.646	-74.353
  192.71	-63.894	-71.646	-74.353
  192.72	-63.895	-71.646	-74.354
  192.73	-63.895	-71.647	-74.354
  192.74	-63.895	-71.647	-74.354
  192.75	-63.896	-71.647	-74.355
  192.76	-63.896	-71.648	-74.355
  192.77	-63.896	-71.648	-74.355
  192.78	-63.897	-71.648	-74.355
  192.79	-63.897	-71.649	-74.356
  192.80	-63.897	-71.649	-74.356
  192.81	-63.898	-71.649	-74.356
  192.82	-63.898	-71.650	-74.357
  192.83	-63.898	-71.650	-74.357
  192.84	-63.899	-71.650	-74.357
  192.85	-63.899	-71.651	-74.358
  192.86	-63.899	-71.651	-74.358
  192.87	-63.900	-71.651	-74.358
  192.88	-63.900	-71.652	-74.358
  192.89	-63.901	-71.652	-74.359
  192.90	-63.901	-71.652	-74.359
  192.91	-63.901	-71.653	-74.359
  192.92	-63.902	-71.653	-74.360
  192.93	-63.902	-71.653	-74.360
  192.94	-63.902	-71.654	-74.360
  192.95	-63.903	-71.654	-74.360
  192.96	-63.903	-71.654	-74.361
  192.97	-63.903	-71.655	-74.361
  192.98	-63.904	-71.655	-74.361
  192.99	-63.904	-71.655	-74.362
  193.00	-63.904	-71.656	-74.362
  193.01	-63.905	-71.656	-74.362
  193.02	-63.905	-71.656	-74.362
  193.03	-63.905	-71.657	-74.363
  193.04	-63.906	-71.657	-74.363
  193.05	-63.906	-71.657	-74.363
  193.06	-63.906	-71.658	-74.364
  193.07	-63.907	-71.658	-74.364
  193.08	-63.907	-71.658	-74.364
  193.09	-63.908	-71.659	-74.364
  193.10	-63.908	-71.659	-74.365
  193.11	-63.908	-71.659	-74.365
  193.12	-63.909	-71.660	-74.365
  193.13	-63.909	-71.660	-74.366
  193.14	-63.909	-71.660	-74.366
  193.15	-63.910	-71.661	-74.366
  193.16	-63.910	-71.661	-74.367
  193.17	-63.910	-71.661	-74.367
  193.18	-63.911	-71.662	-74.367
  193.19	-63.911	-71.662	-74.367
  193.20	-63.911	-71.662	-74.368
  193.21	-63.912	-71.663	-74.368
  193.22	-63.912	-71.663	-74.368
  193.23	-63.912	-71.663	-74.369
  193.24	-63.913	-71.664	-74.369
  193.25	-63.913	-71.664	-74.369
  193.26	-63.913	-71.664	-74.369
  193.27	-63.914	-71.665	-74.370
  193.28	-63.914	-71.665	-74.370
  193.29	-63.915	-71.665	-74.370
  193.30	-63.915	-71.666	-74.371
  193.31	-63.915	-71.666	-74.371
  193.32	-63.916	-71.666	-74.371
  193.33	-63.916	-71.667	-74.371
  193.34	-63.916	-71.667	-74.372
  193.35	-63.917	-71.667	-74.372
  193.36	-63.917	-71.668	-74.372
  193.37	-63.917	-71.668	-74.373
  193.38	-63.918	-71.668	-74.373
  193.39	-63.918	-71.669	-74.373
  193.40	-63.918	-71.669	-74.373
  193.41	-63.919	-71.669	-74.374
  193.42	-63.919	-71.670	-74.374
  193.43	-63.919	-71.670	-74.374
  193.44	-63.920	-71.670	-74.375
  193.45	-63.920	-71.671	-74.375
  193.46	-63.920	-71.671	-74.375
  193.47	-63.921	-71.671	-74.375
  193.48	-63.921	-71.672	-74.376
  193.49	-63.921	-71.672	-74.376
  193.50	-63.922	-71.672	-74.376
  193.51	-63.922	-71.673	-74.377
  193.52	-63.923	-71.673	-74.377
  193.53	-63.923	-71.673	-74.377
  193.54	-63.923	-71.674	-74.378
  193.55	-63.924	-71.674	-74.378
  193.56	-63.924	-71.674	-74.378
  193.57	-63.924	-71.675	-74.378
  193.58	-63.925	-71.675	-74.379
  193.59	-63.925	-71.675	-74.379
  193.60	-63.925	-71.676	-74.379
  193.61	-63.926	-71.676	-74.380
  193.62	-63.926	-71.676	-74.380
  193.63	-63.926	-71.677	-74.380
  193.64	-63.927	-71.677	-74.380
  193.65	-63.927	-71.677	-74.381
  193.66	-63.927	-71.678	-74.381
  193.67	-63.928	-71.678	-74.381
  193.68	-63.928	-71.678	-74.382
  193.69	-63.928	-71.679	-74.382
  193.70	-63.929	-71.679	-74.382
  193.71	-63.929	-71.679	-74.382
  193.72	-63.929	-71.680	-74.383
  193.73	-63.930	-71.680	-74.383
  193.74	-63.930	-71.680	-74.383
  193.75	-63.931	-71.681	-74.384
  193.76	-63.931	-71.681	-74.384
  193.77	-63.931	-71.681	-74.384
  193.78	-63.932	-71.682	-74.384
  193.79	-63.932	-71.682	-74.385
  193.80	-63.932	-71.682	-74.385
  193.81	-63.933	-71.683	-74.385
  193.82	-63.933	-71.683	-74.386
  193.83	-63.933	-71.683	-74.386
  193.84	-63.934	-71.684	-74.386
  193.85	-63.934	-71.684	-74.386
  193.86	-63.934	-71.684	-74.387
  193.87	-63.935	-71.685	-74.387
  193.88	-63.935	-71.685	-74.387
  193.89	-63.935	-71.685	-74.388
  193.90	-63.936	-71.686	-74.388
  193.91	-63.936	-71.686	-74.388
  193.92	-63.936	-71.686	-74.388
  193.93	-63.937	-71.686	-74.389
  193.94	-63.937	-71.687	-74.389
  193.95	-63.938	-71.687	-74.389
  193.96	-63.938	-71.687	-74.390
  193.97	-63.938	-71.688	-74.390
  193.98	-63.939	-71.688	-74.390
  193.99	-63.939	-71.688	-74.390
  194.00	-63.939	-71.689	-74.391
  194.01	-63.940	-71.689	-74.391
  194.02	-63.940	-71.689	-74.391
  194.03	-63.940	-71.690	-74.392
  194.04	-63.941	-71.690	-74.392
  194.05	-63.941	-71.690	-74.392
  194.06	-63.941	-71.691	-74.392
  194.07	-63.942	-71.691	-74.393
  194.08	-63.942	-71.691	-74.393
  194.09	-63.942	-71.692	-74.393
  194.10	-63.943	-71.692	-74.394
  194.11	-63.943	-71.692	-74.394
  194.12	-63.943	-71.693	-74.394
  194.13	-63.944	-71.693	-74.394
  194.14	-63.944	-71.693	-74.395
  194.15	-63.944	-71.694	-74.395
  194.16	-63.945	-71.694	-74.395
  194.17	-63.945	-71.694	-74.396
  194.18	-63.946	-71.695	-74.396
  194.19	-63.946	-71.695	-74.396
  194.20	-63.946	-71.695	-74.396
  194.21	-63.947	-71.696	-74.397
  194.22	-63.947	-71.696	-74.397
  194.23	-63.947	-71.696	-74.397
  194.24	-63.948	-71.697	-74.398
  194.25	-63.948	-71.697	-74.398
  194.26	-63.948	-71.697	-74.398
  194.27	-63.949	-71.698	-74.398
  194.28	-63.949	-71.698	-74.399
  194.29	-63.949	-71.698	-74.399
  194.30	-63.950	-71.699	-74.399
  194.31	-63.950	-71.699	-74.400
  194.32	-63.950	-71.699	-74.400
  194.33	-63.951	-71.700	-74.400
  194.34	-63.951	-71.700	-74.401
  194.35	-63.951	-71.700	-74.401
  194.36	-63.952	-71.701	-74.401
  194.37	-63.952	-71.701	-74.401
  194.38	-63.952	-71.701	-74.402
  194.39	-63.953	-71.702	-74.402
  194.40	-63.953	-71.702	-74.402
  194.41	-63.953	-71.702	-74.403
  194.42	-63.954	-71.703	-74.403
  194.43	-63.954	-71.703	-74.403
  194.44	-63.955	-71.703	-74.403
  194.45	-63.955	-71.704	-74.404
  194.46	-63.955	-71.704	-74.404
  194.47	-63.956	-71.704	-74.404
  194.48	-63.956	-71.705	-74.405
  194.49	-63.956	-71.705	-74.405
  194.50	-63.957	-71.705	-74.405
  194.51	-63.957	-71.706	-74.405
  194.52	-63.957	-71.706	-74.406
  194.53	-63.958	-71.706	-74.406
  194.54	-63.958	-71.707	-74.406
  194.55	-63.958	-71.707	-74.407
  194.56	-63.959	-71.707	-74.407
  194.57	-63.959	-71.708	-74.407
  194.58	-63.959	-71.708	-74.407
  194.59	-63.960	-71.708	-74.408
  194.60	-63.960	-71.709	-74.408
  194.61	-63.960	-71.709	-74.408
  194.62	-63.961	-71.709	-74.409
  194.63	-63.961	-71.710	-74.409
  194.64	-63.961	-71.710	-74.409
  194.65	-63.962	-71.710	-74.409
  194.66	-63.962	-71.711	-74.410
  194.67	-63.963	-71.711	-74.410
  194.68	-63.963	-71.711	-74.410
  194.69	-63.963	-71.712	-74.411
  194.70	-63.964	-71.712	-74.411
  194.71	-63.964	-71.712	-74.411
  194.72	-63.964	-71.713	-74.411
  194.73	-63.965	-71.713	-74.412
  194.74	-63.965	-71.713	-74.412
  194.75	-63.965	-71.713	-74.412
  194.76	-63.966	-71.714	-74.412
  194.77	-63.966	-71.714	-74.413
  194.78	-63.966	-71.714	-74.413
  194.79	-63.967	-71.715	-74.413
  194.80	-63.967	-71.715	-74.414
  194.81	-63.967	-71.715	-74.414
  194.82	-63.968	-71.716	-74.414
  194.83	-63.968	-71.716	-74.414
  194.84	-63.968	-71.716	-74.415
  194.85	-63.969	-71.717	-74.415
  194.86	-63.969	-71.717	-74.415
  194.87	-63.969	-71.717	-74.416
  194.88	-63.970	-71.718	-74.416
  194.89	-63.970	-71.718	-74.416
  194.90	-63.971	-71.718	-74.416
  194.91	-63.971	-71.719	-74.417
  194.92	-63.971	-71.719	-74.417
  194.93	-63.972	-71.719	-74.417
  194.94	-63.972	-71.720	-74.418
  194.95	-63.972	-71.720	-74.418
  194.96	-63.973	-71.720	-74.418
  194.97	-63.973	-71.721	-74.418
  194.98	-63.973	-71.721	-74.419
  194.99	-63.974	-71.721	-74.419
  195.00	-63.974	-71.722	-74.419
  195.01	-63.974	-71.722	-74.420
  195.02	-63.975	-71.722	-74.420
  195.03	-63.975	-71.723	-74.420
  195.04	-63.975	-71.723	-74.420
  195.05	-63.976	-71.723	-74.421
  195.06	-63.976	-71.724	-74.421
  195.07	-63.976	-71.724	-74.421
  195.08	-63.977	-71.724	-74.422
  195.09	-63.977	-71.725	-74.422
  195.10	-63.977	-71.725	-74.422
  195.11	-63.978	-71.725	-74.422
  195.12	-63.978	-71.726	-74.423
  195.13	-63.978	-71.726	-74.423
  195.14	-63.979	-71.726	-74.423
  195.15	-63.979	-71.727	-74.424
  195.16	-63.980	-71.727	-74.424
  195.17	-63.980	-71.727	-74.424
  195.18	-63.980	-71.728	-74.424
  195.19	-63.981	-71.728	-74.425
  195.20	-63.981	-71.728	-74.425
  195.21	-63.981	-71.729	-74.425
  195.22	-63.982	-71.729	-74.426
  195.23	-63.982	-71.729	-74.426
  195.24	-63.982	-71.730	-74.426
  195.25	-63.983	-71.730	-74.426
  195.26	-63.983	-71.730	-74.427
  195.27	-63.983	-71.731	-74.427
  195.28	-63.984	-71.731	-74.427
  195.29	-63.984	-71.731	-74.428
  195.30	-63.984	-71.731	-74.428
  195.31	-63.985	-71.732	-74.428
  195.32	-63.985	-71.732	-74.428
  195.33	-63.985	-71.732	-74.429
  195.34	-63.986	-71.733	-74.429
  195.35	-63.986	-71.733	-74.429
  195.36	-63.986	-71.733	-74.430
  195.37	-63.987	-71.734	-74.430
  195.38	-63.987	-71.734	-74.430
  195.39	-63.987	-71.734	-74.430
  195.40	-63.988	-71.735	-74.431
  195.41	-63.988	-71.735	-74.431
  195.42	-63.989	-71.735	-74.431
  195.43	-63.989	-71.736	-74.432
  195.44	-63.989	-71.736	-74.432
  195.45	-63.990	-71.736	-74.432
  195.46	-63.990	-71.737	-74.432
  195.47	-63.990	-71.737	-74.433
  195.48	-63.991	-71.737	-74.433
  195.49	-63.991	-71.738	-74.433
  195.50	-63.991	-71.738	-74.434
  195.51	-63.992	-71.738	-74.434
  195.52	-63.992	-71.739	-74.434
  195.53	-63.992	-71.739	-74.434
  195.54	-63.993	-71.739	-74.435
  195.55	-63.993	-71.740	-74.435
  195.56	-63.993	-71.740	-74.435
  195.57	-63.994	-71.740	-74.435
  195.58	-63.994	-71.741	-74.436
  195.59	-63.994	-71.741	-74.436
  195.60	-63.995	-71.741	-74.436
  195.61	-63.995	-71.742	-74.437
  195.62	-63.995	-71.742	-74.437
  195.63	-63.996	-71.742	-74.437
  195.64	-63.996	-71.743	-74.437
  195.65	-63.996	-71.743	-74.438
  195.66	-63.997	-71.743	-74.438
  195.67	-63.997	-71.744	-74.438
  195.68	-63.998	-71.744	-74.439
  195.69	-63.998	-71.744	-74.439
  195.70	-63.998	-71.745	-74.439
  195.71	-63.999	-71.745	-74.439
  195.72	-63.999	-71.745	-74.440
  195.73	-63.999	-71.746	-74.440
  195.74	-64.000	-71.746	-74.440
  195.75	-64.000	-71.746	-74.441
  195.76	-64.000	-71.746	-74.441
  195.77	-64.001	-71.747	-74.441
  195.78	-64.001	-71.747	-74.441
  195.79	-64.001	-71.747	-74.442
  195.80	-64.002	-71.748	-74.442
  195.81	-64.002	-71.748	-74.442
  195.82	-64.002	-71.748	-74.443
  195.83	-64.003	-71.749	-74.443
  195.84	-64.003	-71.749	-74.443
  195.85	-64.003	-71.749	-74.443
  195.86	-64.004	-71.750	-74.444
  195.87	-64.004	-71.750	-74.444
  195.88	-64.004	-71.750	-74.444
  195.89	-64.005	-71.751	-74.445
  195.90	-64.005	-71.751	-74.445
  195.91	-64.005	-71.751	-74.445
  195.92	-64.006	-71.752	-74.445
  195.93	-64.006	-71.752	-74.446
  195.94	-64.006	-71.752	-74.446
  195.95	-64.007	-71.753	-74.446
  195.96	-64.007	-71.753	-74.446
  195.97	-64.008	-71.753	-74.447
  195.98	-64.008	-71.754	-74.447
  195.99	-64.008	-71.754	-74.447
  196.00	-64.009	-71.754	-74.448
  196.01	-64.009	-71.755	-74.448
  196.02	-64.009	-71.755	-74.448
  196.03	-64.010	-71.755	-74.448
  196.04	-64.010	-71.756	-74.449
  196.05	-64.010	-71.756	-74.449
  196.06	-64.011	-71.756	-74.449
  196.07	-64.011	-71.757	-74.450
  196.08	-64.011	-71.757	-74.450
  196.09	-64.012	-71.757	-74.450
  196.10	-64.012	-71.758	-74.450
  196.11	-64.012	-71.758	-74.451
  196.12	-64.013	-71.758	-74.451
  196.13	-64.013	-71.759	-74.451
  196.14	-64.013	-71.759	-74.452
  196.15	-64.014	-71.759	-74.452
  196.16	-64.014	-71.759	-74.452
  196.17	-64.014	-71.760	-74.452
  196.18	-64.015	-71.760	-74.453
  196.19	-64.015	-71.760	-74.453
  196.20	-64.015	-71.761	-74.453
  196.21	-64.016	-71.761	-74.454
  196.22	-64.016	-71.761	-74.454
  196.23	-64.016	-71.762	-74.454
  196.24	-64.017	-71.762	-74.454
  196.25	-64.017	-71.762	-74.455
